<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2000.04.03	103.360	105.630	102.840	104.920	6859	0	50
2000.04.04	104.920	105.770	104.140	105.300	5242	0	50
2000.04.05	105.280	105.600	104.730	104.860	5986	0	50
2000.04.06	104.840	105.140	104.550	104.790	5312	0	50
2000.04.07	104.790	105.510	104.700	105.420	4291	0	50
2000.04.10	105.390	106.850	105.290	106.490	5387	0	50
2000.04.11	106.490	107.150	106.270	106.920	5162	0	50
2000.04.12	106.910	106.990	105.250	105.750	6093	0	50
2000.04.13	105.800	106.150	105.600	105.870	5647	0	50
2000.04.17	104.290	105.350	103.230	104.500	6331	0	50
2000.04.18	104.500	104.870	103.470	104.680	7069	0	50
2000.04.19	104.670	105.050	104.220	104.810	6114	0	50
2000.04.20	104.890	105.890	104.430	105.770	6317	0	50
2000.04.21	105.770	105.910	105.420	105.770	4020	0	50
2000.04.24	105.820	106.010	105.060	105.700	4227	0	50
2000.04.25	105.710	106.350	105.210	106.270	6539	0	50
2000.04.26	106.310	106.800	105.520	106.250	6966	0	50
2000.04.27	106.270	106.620	105.840	106.380	7005	0	50
2000.04.28	106.390	108.310	106.350	108.090	6430	0	50
2000.05.01	107.800	109.050	107.690	108.780	4387	0	50
2000.05.02	108.770	108.980	108.220	108.470	6009	0	50
2000.05.03	108.470	109.520	108.330	109.090	5831	0	50
2000.05.04	109.100	109.660	107.660	108.020	6918	0	50
2000.05.05	108.030	108.700	107.230	108.540	6314	0	50
2000.05.08	108.770	109.220	108.300	108.920	6759	0	50
2000.05.09	108.930	109.670	108.550	109.310	6532	0	50
2000.05.10	109.270	109.630	108.600	109.360	6351	0	50
2000.05.11	109.400	110.080	108.060	108.430	7326	0	50
2000.05.12	108.450	109.060	107.670	108.180	6452	0	50
2000.05.15	108.670	109.590	108.580	109.170	5100	0	50
2000.05.16	109.090	109.910	108.750	109.690	5769	0	50
2000.05.17	109.680	110.040	109.010	109.230	5891	0	50
2000.05.18	109.210	109.460	108.440	108.520	6917	0	50
2000.05.19	108.490	108.820	106.370	106.900	7649	0	50
2000.05.22	107.130	107.500	106.730	107.160	6559	0	50
2000.05.23	107.160	107.290	106.390	106.410	7108	0	50
2000.05.24	106.420	107.990	106.390	107.750	6727	0	50
2000.05.25	107.740	107.990	107.260	107.340	7052	0	50
2000.05.26	107.350	107.850	106.580	107.150	6657	0	50
2000.05.29	107.020	107.410	106.690	106.980	5709	0	50
2000.05.30	106.990	107.030	106.050	106.590	6574	0	50
2000.05.31	106.600	107.940	106.170	107.660	6930	0	50
2000.06.01	107.650	109.020	107.600	108.560	6132	0	50
2000.06.02	108.550	109.060	107.660	108.030	6088	0	50
2000.06.05	108.010	108.290	107.250	107.360	6367	0	50
2000.06.06	107.340	107.620	105.200	105.810	6728	0	50
2000.06.07	105.820	106.220	105.030	105.480	7274	0	50
2000.06.08	105.450	106.280	105.400	105.890	6698	0	50
2000.06.09	105.890	107.200	105.840	107.090	6575	0	50
2000.06.12	106.800	107.200	106.330	106.880	6131	0	50
2000.06.13	106.870	107.030	106.190	106.930	6276	0	50
2000.06.14	106.950	107.150	106.300	106.650	6899	0	50
2000.06.15	106.670	106.750	105.870	106.470	6735	0	50
2000.06.16	106.470	106.610	106.010	106.370	6176	0	50
2000.06.19	106.420	106.510	105.570	105.850	6452	0	50
2000.06.20	105.860	105.910	105.200	105.450	6959	0	50
2000.06.21	105.460	105.660	105.150	105.570	6347	0	50
2000.06.22	105.570	105.670	104.120	104.540	6769	0	50
2000.06.23	104.540	104.920	103.900	104.760	7064	0	50
2000.06.26	104.610	105.780	104.270	105.600	6626	0	50
2000.06.27	105.570	105.930	105.220	105.260	6716	0	50
2000.06.28	105.260	105.830	105.240	105.520	6208	0	50
2000.06.29	105.500	105.530	104.380	105.320	7136	0	50
2000.06.30	105.350	106.370	104.730	106.090	7010	0	50
2000.07.03	106.090	106.490	105.590	105.680	6441	0	50
2000.07.04	105.730	106.520	105.270	106.180	6853	0	50
2000.07.05	106.170	107.200	105.800	106.990	6817	0	50
2000.07.06	106.980	107.540	106.810	107.440	6840	0	50
2000.07.07	107.440	107.970	107.210	107.920	6378	0	50
2000.07.10	107.870	107.910	106.560	107.030	6490	0	50
2000.07.11	107.030	107.180	106.590	107.090	6484	0	50
2000.07.12	107.100	108.480	107.020	108.130	7261	0	50
2000.07.13	108.120	108.390	106.960	108.030	7350	0	50
2000.07.14	108.050	108.460	107.550	108.090	6830	0	50
2000.07.17	107.720	108.830	107.300	107.960	7062	0	50
2000.07.18	108.010	108.420	107.600	108.150	7336	0	50
2000.07.19	108.180	108.380	107.710	108.260	6645	0	50
2000.07.20	108.260	108.280	107.300	107.510	6245	0	50
2000.07.21	107.510	109.200	107.400	109.010	7187	0	50
2000.07.24	108.740	109.160	108.460	108.750	6882	0	50
2000.07.25	108.770	109.330	108.560	109.160	6449	0	50
2000.07.26	109.120	109.420	108.890	109.110	6893	0	50
2000.07.27	109.120	109.350	108.710	109.150	7084	0	50
2000.07.28	109.170	109.820	108.520	109.700	6695	0	50
2000.07.31	109.600	109.800	109.150	109.310	6731	0	50
2000.08.01	109.320	109.790	108.930	109.260	7082	0	50
2000.08.02	109.270	109.340	108.300	108.880	6250	0	50
2000.08.03	108.870	109.150	107.920	108.360	7207	0	50
2000.08.04	108.370	108.660	108.050	108.580	7115	0	50
2000.08.07	108.570	109.170	108.450	109.040	6473	0	50
2000.08.08	109.050	109.270	108.310	108.550	6805	0	50
2000.08.09	108.540	108.700	107.750	107.880	6511	0	50
2000.08.10	107.860	109.070	107.470	108.640	6873	0	50
2000.08.11	108.630	108.950	108.300	108.500	4373	0	50
2000.08.14	108.650	109.640	108.560	109.420	6111	0	50
2000.08.15	109.390	109.640	108.870	109.060	7108	0	50
2000.08.16	109.070	109.210	108.310	108.530	6927	0	50
2000.08.17	108.560	108.670	108.230	108.540	6545	0	50
2000.08.18	108.570	109.150	108.060	108.350	6922	0	50
2000.08.21	108.280	108.770	107.800	108.670	6054	0	50
2000.08.22	108.690	108.690	108.120	108.320	6039	0	50
2000.08.23	108.310	108.370	106.820	107.070	7491	0	50
2000.08.24	107.060	107.420	106.560	106.850	6462	0	50
2000.08.25	106.880	107.330	106.630	106.840	6946	0	50
2000.08.28	106.770	106.850	106.050	106.450	4732	0	50
2000.08.29	106.460	106.730	105.990	106.050	5549	0	50
2000.08.30	106.050	106.730	105.920	106.470	6364	0	50
2000.08.31	106.450	106.820	106.220	106.670	5728	0	50
2000.09.01	106.680	106.740	105.560	105.890	5550	0	50
2000.09.04	105.920	105.980	105.570	105.920	5816	0	50
2000.09.05	105.930	106.570	105.760	105.820	6159	0	50
2000.09.06	105.840	106.140	105.550	105.880	6694	0	50
2000.09.07	105.920	106.470	104.770	105.160	7144	0	50
2000.09.08	105.150	106.250	105.050	106.130	6939	0	50
2000.09.11	106.120	106.550	105.840	106.140	7218	0	50
2000.09.12	106.160	107.070	106.070	106.840	6745	0	50
2000.09.13	106.830	107.370	106.800	107.070	6263	0	50
2000.09.14	107.070	107.720	106.900	107.570	5938	0	50
2000.09.15	107.550	107.780	107.070	107.110	5556	0	50
2000.09.18	107.130	107.200	106.640	106.880	6083	0	50
2000.09.19	106.870	107.150	106.670	106.980	6207	0	50
2000.09.20	106.970	107.400	106.410	106.550	6817	0	50
2000.09.21	106.550	106.790	106.270	106.650	6830	0	50
2000.09.22	106.640	108.150	106.400	107.950	8252	0	50
2000.09.25	107.900	108.150	107.380	107.760	6684	0	50
2000.09.26	107.770	107.790	107.150	107.570	6276	0	50
2000.09.27	107.570	107.930	107.170	107.310	6237	0	50
2000.09.28	107.310	107.810	107.200	107.660	5798	0	50
2000.10.02	108.150	108.990	108.060	108.870	6717	0	50
2000.10.03	108.780	109.010	108.400	108.830	7094	0	50
2000.10.04	108.820	109.460	108.550	109.300	5882	0	50
2000.10.05	109.300	109.610	109.000	109.160	6571	0	50
2000.10.06	109.150	109.170	108.670	108.780	6214	0	50
2000.10.09	108.900	109.150	108.720	108.810	4727	0	50
