<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2008.02.29	0.92470	0.92700	0.91240	0.91900	17890	0	100
2008.03.03	0.91680	0.93140	0.91490	0.92940	10297	0	100
2008.03.04	0.92920	0.92970	0.91660	0.91990	18968	0	100
2008.03.05	0.91970	0.92370	0.91520	0.91930	14904	0	100
2008.03.06	0.91940	0.92460	0.91080	0.91270	15390	0	100
2008.03.07	0.91260	0.92290	0.90970	0.91760	12150	0	100
2008.03.10	0.91750	0.92060	0.91110	0.91300	11885	0	100
2008.03.11	0.91290	0.92240	0.90990	0.92180	14023	0	100
2008.03.12	0.92160	0.92720	0.91580	0.92510	13030	0	100
2008.03.13	0.92520	0.93180	0.91990	0.92940	16703	0	100
2008.03.14	0.92950	0.93760	0.92210	0.92680	12489	0	100
2008.03.17	0.92800	0.93490	0.91000	0.91880	21322	0	100
2008.03.18	0.91780	0.92760	0.91210	0.92080	18211	0	100
2008.03.19	0.92100	0.93070	0.91920	0.92430	12662	0	100
2008.03.20	0.92420	0.93260	0.91760	0.92000	9381	0	100
2008.03.21	0.92020	0.92540	0.91960	0.92250	2363	0	100
2008.03.24	0.92260	0.93130	0.92010	0.92600	8827	0	100
2008.03.25	0.92580	0.93380	0.92420	0.93280	14590	0	100
2008.03.26	0.93240	0.93790	0.92760	0.93610	14831	0	100
2008.03.27	0.93620	0.94350	0.93150	0.93410	15719	0	100
2008.03.28	0.93470	0.93980	0.93130	0.93780	14182	0	100
2008.03.31	0.93660	0.93990	0.93130	0.93650	13997	0	100
2008.04.01	0.93690	0.93730	0.92420	0.92740	16532	0	100
2008.04.02	0.92810	0.93040	0.92420	0.92710	14277	0	100
2008.04.03	0.92720	0.92940	0.91810	0.91860	15595	0	100
2008.04.04	0.91880	0.93100	0.91520	0.93020	14505	0	100
2008.04.07	0.92880	0.93910	0.92410	0.93780	10915	0	100
2008.04.08	0.93760	0.94450	0.93640	0.94360	12451	0	100
2008.04.09	0.94370	0.95030	0.93920	0.94660	13844	0	100
2008.04.10	0.94670	0.95260	0.94550	0.94980	14393	0	100
2008.04.11	0.94990	0.95190	0.94450	0.94920	13895	0	100
2008.04.14	0.95000	0.95020	0.93860	0.94370	14543	0	100
2008.04.15	0.94360	0.94870	0.93930	0.94270	13034	0	100
2008.04.16	0.94280	0.94480	0.93650	0.93960	15262	0	100
2008.04.17	0.93940	0.94860	0.93600	0.94550	16458	0	100
2008.04.18	0.94570	0.94720	0.93340	0.93830	16189	0	100
2008.04.21	0.93730	0.94980	0.93720	0.94750	13023	0	100
2008.04.22	0.94740	0.95690	0.94620	0.95180	15182	0	100
2008.04.23	0.95190	0.96920	0.95090	0.96320	14882	0	100
2008.04.24	0.96310	0.96510	0.95040	0.95220	15056	0	100
2008.04.25	0.95210	0.95600	0.94490	0.94580	14811	0	100
2008.04.28	0.94610	0.95500	0.94090	0.95050	10307	0	100
2008.04.29	0.95060	0.95120	0.94130	0.94470	14369	0	100
2008.04.30	0.94460	0.95280	0.94070	0.94890	17102	0	100
2008.05.01	0.94880	0.95340	0.94470	0.95030	14177	0	100
2008.05.02	0.95010	0.95580	0.94490	0.95240	13801	0	100
2008.05.05	0.95300	0.96000	0.95190	0.95770	8522	0	100
2008.05.06	0.95760	0.95930	0.94840	0.95210	14225	0	100
2008.05.07	0.95240	0.95440	0.94330	0.95090	13603	0	100
2008.05.08	0.95100	0.96090	0.94530	0.95930	17079	0	100
2008.05.09	0.95940	0.96090	0.94470	0.94820	14294	0	100
2008.05.12	0.94700	0.95280	0.94380	0.95200	11600	0	100
2008.05.13	0.95210	0.95340	0.93980	0.94320	13678	0	100
2008.05.14	0.94330	0.94580	0.92910	0.93540	15364	0	100
2008.05.15	0.93560	0.94240	0.93330	0.94020	16023	0	100
2008.05.16	0.93990	0.95540	0.93900	0.95450	14789	0	100
2008.05.19	0.95500	0.95520	0.94220	0.94420	7304	0	100
2008.05.20	0.94440	0.95450	0.94370	0.95000	14652	0	100
2008.05.21	0.95010	0.95250	0.94540	0.94630	13127	0	100
