<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.11.27	29798	30020	29737	29923	12731	0	0
2020.11.30	29971	29973	29461	29549	18721	0	0
2020.12.01	29549	30079	29512	29919	18908	0	0
2020.12.02	29918	29954	29602	29775	17775	0	0
2020.12.03	29775	30076	29757	29969	15882	0	0
2020.12.04	29969	30179	29874	30137	14910	0	0
2020.12.07	30265	30273	29992	30011	13853	0	0
2020.12.08	30011	30213	29864	30178	15146	0	0
2020.12.09	30177	30314	29953	29960	15467	0	0
2020.12.10	29959	30150	29870	29971	18672	0	0
2020.12.11	29971	30091	29722	30037	17743	0	0
2020.12.14	30196	30323	30009	30035	12977	0	0
2020.12.15	30035	30225	29837	30216	16260	0	0
2020.12.16	30216	30316	30098	30132	13051	0	0
2020.12.17	30148	30330	30079	30272	12779	0	0
2020.12.18	30272	30346	30032	30103	13392	0	0
2020.12.21	30266	30297	29406	30220	26618	0	0
2020.12.22	30224	30286	30002	30097	19829	0	0
2020.12.23	30096	30272	29827	30248	16503	0	0
2020.12.24	30249	30261	30104	30106	10683	0	0
2020.12.28	30254	30513	30208	30407	11217	0	0
2020.12.29	30407	30589	30261	30322	12741	0	0
2020.12.30	30322	30510	30266	30435	13081	0	0
2020.12.31	30435	30461	30327	30377	9729	0	0
2021.01.04	30603	30788	29857	30129	19038	0	0
2021.01.05	30128	30373	30018	30363	23741	0	0
2021.01.06	30363	31028	30267	30978	29767	0	0
2021.01.07	30978	31194	30729	31053	23661	0	0
2021.01.08	31052	31253	30795	30862	19183	0	0
2021.01.11	31079	31094	30744	31002	18250	0	0
2021.01.12	31003	31116	30884	31061	19024	0	0
2021.01.13	31061	31166	30976	31121	16311	0	0
2021.01.14	31120	31224	31052	31146	14348	0	0
2021.01.15	31146	31158	30607	30901	20549	0	0
2021.01.18	30821	30851	30712	30838	10953	0	0
2021.01.19	30875	31079	30854	30972	14076	0	0
2021.01.20	30971	31201	30877	31165	14725	0	0
2021.01.21	31165	31284	31118	31201	13654	0	0
2021.01.22	31201	31248	30892	31059	15738	0	0
2021.01.25	31071	31112	30558	30916	17719	0	0
2021.01.26	30916	31118	30766	30995	17622	0	0
2021.01.27	30994	31018	30360	30531	23430	0	0
2021.01.28	30531	30935	30048	30886	33082	0	0
2021.01.29	30885	30938	29856	29965	36055	0	0
2021.02.01	29735	30269	29733	30228	23621	0	0
2021.02.02	30230	30840	30169	30760	19097	0	0
2021.02.03	30760	30811	30518	30738	17434	0	0
2021.02.04	30738	31021	30644	30983	15487	0	0
2021.02.05	30983	31251	30959	31137	13891	0	0
2021.02.08	31215	31367	31153	31258	11772	0	0
2021.02.09	31258	31424	31240	31408	11814	0	0
2021.02.10	31407	31543	31217	31399	14965	0	0
2021.02.11	31399	31541	31244	31325	15037	0	0
2021.02.12	31326	31465	31279	31384	12736	0	0
2021.02.15	31524	31682	31502	31655	7398	0	0
2021.02.16	31629	31719	31441	31526	12657	0	0
2021.02.17	31525	31577	31342	31536	17490	0	0
2021.02.18	31536	31686	31286	31477	18011	0	0
2021.02.19	31477	31644	31359	31557	16245	0	0
2021.02.22	31454	31644	31244	31640	17921	0	0
2021.02.23	31641	31669	31157	31439	22038	0	0
2021.02.24	31437	32000	31377	31999	23780	0	0
2021.02.25	31999	32073	31367	31517	23873	0	0
2021.02.26	31513	31681	30903	31039	37569	0	0
2021.03.01	31061	31632	31055	31587	17201	0	0
2021.03.02	31587	31669	31309	31563	22426	0	0
2021.03.03	31564	31641	31323	31463	22090	0	0
2021.03.04	31462	31500	30542	30544	33121	0	0
2021.03.05	30546	31366	30544	31336	39270	0	0
2021.03.08	31710	32147	31321	31945	27083	0	0
2021.03.09	31944	32148	31787	32070	24581	0	0
2021.03.10	32070	32309	31742	32294	21890	0	0
2021.03.11	32293	32659	32266	32575	17249	0	0
2021.03.12	32574	32700	32387	32681	18528	0	0
2021.03.15	32882	32931	32627	32842	14279	0	0
2021.03.16	32843	32974	32775	32832	14795	0	0
2021.03.17	32832	33045	32779	33022	16241	0	0
2021.03.18	33021	33229	32894	33013	18355	0	0
2021.03.19	33010	33026	32510	32780	21392	0	0
2021.03.22	32607	32806	32434	32788	15217	0	0
2021.03.23	32789	32809	32501	32505	16869	0	0
2021.03.24	32502	32786	32353	32553	19615	0	0
2021.03.25	32557	32614	32069	32527	23544	0	0
2021.03.26	32524	32888	32524	32819	17162	0	0
2021.03.29	33047	33183	32870	33116	16580	0	0
2021.03.30	33116	33258	32987	33062	17154	0	0
2021.03.31	33062	33168	32990	33130	14108	0	0
2021.04.01	33130	33158	32959	33145	13419	0	0
2021.04.02	33145	33377	33080	33302	5990	0	0
2021.04.05	33282	33615	33265	33550	9545	0	0
2021.04.06	33549	33564	33406	33483	13283	0	0
2021.04.07	33483	33518	33344	33425	12330	0	0
2021.04.08	33423	33531	33337	33446	12019	0	0
2021.04.09	33444	33648	33438	33633	11177	0	0
2021.04.12	33777	33790	33663	33673	10862	0	0
2021.04.13	33673	33840	33561	33625	10652	0	0
2021.04.14	33625	33926	33624	33828	9006	0	0
2021.04.15	33822	34057	33724	34011	10112	0	0
2021.04.16	34011	34266	33994	34156	8935	0	0
2021.04.19	34154	34175	33988	34058	11799	0	0
2021.04.20	34056	34192	33733	33796	16042	0	0
2021.04.21	33796	34073	33696	34070	13795	0	0
2021.04.22	34071	34164	33742	33766	14384	0	0
2021.04.23	33766	34085	33721	34048	14597	0	0
2021.04.26	34061	34158	34003	34034	9959	0	0
2021.04.27	34033	34087	33880	33979	12113	0	0
2021.04.28	33979	34053	33818	33840	10659	0	0
2021.04.29	33839	34047	33746	33934	13782	0	0
2021.04.30	33936	34093	33794	33836	13953	0	0
2021.05.03	33968	34230	33958	34159	10615	0	0
2021.05.04	34159	34199	33770	34026	15893	0	0
2021.05.05	34026	34299	34003	34293	13629	0	0
2021.05.06	34294	34458	34185	34376	16242	0	0
2021.05.07	34375	34739	34317	34729	14419	0	0
2021.05.10	34812	35101	34809	35010	10762	0	0
2021.05.11	35012	35023	34083	34275	25482	0	0
2021.05.12	34275	34345	33765	33802	28155	0	0
2021.05.13	33801	34151	33294	33916	28143	0	0
2021.05.14	33913	34397	33912	34390	19316	0	0
2021.05.17	34431	34440	34176	34259	17561	0	0
2021.05.18	34259	34496	34201	34261	15072	0	0
2021.05.19	34261	34276	33473	33799	23774	0	0
2021.05.20	33800	34242	33633	34118	20966	0	0
2021.05.21	34118	34424	34073	34239	17070	0	0
2021.05.24	34206	34457	34186	34444	12012	0	0
2021.05.25	34445	34534	34314	34378	12535	0	0
2021.05.26	34379	34468	34274	34322	12492	0	0
2021.05.27	34323	34625	34217	34440	13753	0	0
2021.05.28	34439	34669	34413	34592	11342	0	0
2021.05.31	34579	34604	34440	34462	6727	0	0
2021.06.01	34508	34857	34501	34583	11201	0	0
2021.06.02	34581	34714	34504	34597	12110	0	0
2021.06.03	34597	34679	34336	34646	14159	0	0
2021.06.04	34648	34754	34497	34734	13677	0	0
2021.06.07	34786	34858	34604	34606	9997	0	0
2021.06.08	34607	34685	34469	34639	12319	0	0
2021.06.09	34640	34688	34553	34568	10702	0	0
2021.06.10	34569	34769	34426	34604	12441	0	0
2021.06.11	34604	34657	34358	34439	9457	0	0
2021.06.14	34522	34599	34241	34254	8561	0	0
2021.06.15	34255	34510	34230	34348	10149	0	0
2021.06.16	34347	34377	34129	34171	10070	0	0
2021.06.17	34111	34171	33643	33859	20795	0	0
2021.06.18	33861	33924	33293	33402	18937	0	0
2021.06.21	33225	33924	33034	33904	18490	0	0
2021.06.22	33904	33998	33757	33927	14805	0	0
2021.06.23	33927	34091	33895	33953	12789	0	0
2021.06.24	33952	34244	33883	34231	11254	0	0
2021.06.25	34230	34467	34204	34453	10887	0	0
2021.06.28	34517	34530	34196	34273	10035	0	0
2021.06.29	34273	34493	34223	34334	11423	0	0
2021.06.30	34333	34511	34137	34483	12633	0	0
2021.07.01	34483	34682	34470	34604	11617	0	0
2021.07.02	34605	34830	34580	34793	11173	0	0
2021.07.05	34782	34872	34713	34820	6297	0	0
2021.07.06	34844	34880	34371	34506	11885	0	0
2021.07.07	34506	34711	34448	34611	13931	0	0
2021.07.08	34612	34720	34123	34383	23134	0	0
2021.07.09	34384	34890	34259	34852	18364	0	0
2021.07.12	34897	35008	34662	34984	13269	0	0
2021.07.13	34984	35037	34871	34948	12728	0	0
2021.07.14	34946	35067	34789	34941	15000	0	0
2021.07.15	34942	34984	34715	34853	16733	0	0
2021.07.16	34852	35097	34827	34842	15217	0	0
2021.07.19	34605	34637	33743	33758	22855	0	0
2021.07.20	33757	34623	33756	34532	22687	0	0
2021.07.21	34534	34800	34481	34765	17152	0	0
2021.07.22	34765	34903	34671	34843	13419	0	0
2021.07.23	34843	35093	34816	35059	11088	0	0
2021.07.26	35056	35127	34768	35117	13351	0	0
2021.07.27	35116	35153	34884	34920	16833	0	0
2021.07.28	34919	35137	34913	34931	17639	0	0
2021.07.29	34931	35177	34880	35152	14446	0	0
2021.07.30	35153	35161	34914	34961	17064	0	0
2021.08.02	35052	35196	34908	34947	13365	0	0
2021.08.03	34946	35057	34717	35053	15146	0	0
2021.08.04	35054	35124	34796	34850	12926	0	0
2021.08.05	34851	35010	34783	34999	11374	0	0
2021.08.06	34999	35253	34971	35216	10260	0	0
2021.08.09	35187	35194	35044	35123	10418	0	0
2021.08.10	35123	35278	35029	35265	9969	0	0
2021.08.11	35264	35492	35210	35476	10458	0	0
2021.08.12	35475	35520	35347	35429	9006	0	0
2021.08.13	35429	35606	35419	35527	8799	0	0
2021.08.16	35446	35522	35228	35511	11929	0	0
2021.08.17	35512	35622	35121	35203	15666	0	0
2021.08.18	35202	35359	35175	35295	14471	0	0
2021.08.19	35295	35346	34569	34818	24691	0	0
2021.08.20	34817	35180	34633	35099	21539	0	0
2021.08.23	35110	35430	35106	35388	11932	0	0
2021.08.24	35389	35457	35333	35426	11145	0	0
2021.08.25	35427	35500	35287	35450	10333	0	0
2021.08.26	35451	35497	35269	35314	13412	0	0
2021.08.27	35314	35478	35168	35464	12528	0	0
2021.08.30	35476	35513	35379	35459	8380	0	0
2021.08.31	35459	35510	35285	35401	12320	0	0
2021.10.25	35607	35788	35567	35764	12507	0	0
2021.10.26	35772	35898	35741	35787	13870	0	0
2021.10.27	35787	35836	35508	35531	16056	0	0
2021.10.28	35531	35799	35511	35773	15141	0	0
2021.10.29	35773	35866	35605	35847	16054	0	0
2021.11.01	35918	36013	35809	35923	27950	0	0
2021.11.02	35921	36091	35820	36060	26056	0	0
2021.11.03	36032	36182	35892	36158	27819	0	0
2021.11.04	36150	36192	35983	36131	28839	0	0
2021.11.05	36113	36491	36064	36334	33941	0	0
2021.11.08	36348	36570	36275	36440	30042	0	0
2021.11.09	36398	36440	36182	36324	33273	0	0
2021.11.10	36270	36356	36017	36096	40222	0	0
2021.11.11	36069	36170	35928	35936	29583	0	0
2021.11.12	35978	36154	35941	36109	27042	0	0
2021.11.15	36150	36264	36039	36099	27137	0	0
2021.11.16	36105	36330	36038	36164	27387	0	0
2021.11.17	36155	36183	35914	35946	26227	0	1
2021.11.18	35905	36029	35662	35889	27425	0	0
2021.11.19	35909	36056	35561	35613	40462	0	0
2021.11.22	35670	35943	35625	35640	36637	0	0
2021.11.23	35681	35857	35433	35825	52301	0	0
2021.11.24	35813	35845	35596	35819	43723	0	0
2021.11.25	35852	35963	35820	35848	10930	0	0
2021.11.26	35772	35776	34701	34746	61995	0	0
2021.11.29	35072	35313	34908	35148	57977	0	0
2021.11.30	35238	35292	34443	34485	78575	0	0
2021.12.01	34579	35018	34014	34024	66451	0	0
2021.12.02	34092	34780	34092	34683	79183	0	0
2021.12.03	34623	34827	34292	34610	76352	0	0
2021.12.06	34762	35387	34675	35270	62383	0	0
2021.12.07	35273	35842	35240	35754	39166	0	0
2021.12.08	35761	35959	35623	35779	42578	0	0
2021.12.09	35768	35882	35601	35777	36483	0	0
2021.12.10	35796	36023	35727	36013	35059	0	0
2021.12.13	36065	36168	35649	35692	39528	0	0
2021.12.14	35703	35818	35472	35594	46519	0	0
2021.12.15	35575	35966	35414	35952	48594	0	0
2021.12.16	36010	36138	35914	36106	10116	0	0
